id,path,question,a,b,c,d,answer
dev_2565.jpg,train2/dev_2565.jpg,사진 속 재활용품 중 종이 상자는 몇 개 있나요?,9개,5개,3개,7개,a
dev_2570.jpg,train2/dev_2570.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,3개,4개,5개,6개,d
dev_2570.jpg,train2/dev_2570.jpg,사진 속 투명 플라스틱 컵은 총 몇 개인가요?,6개,5개,4개,3개,a
dev_2573.jpg,train2/dev_2573.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,d
dev_2573.jpg,train2/dev_2573.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,4개,2개,1개,3개,a
dev_2577.jpg,train2/dev_2577.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,2개,3개,4개,5개,c
dev_2577.jpg,train2/dev_2577.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개인가요?,3개,2개,4개,5개,c
dev_2580.jpg,train2/dev_2580.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,2개,3개,4개,5개,b
dev_2580.jpg,train2/dev_2580.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,2개,4개,3개,5개,c
dev_2585.jpg,train2/dev_2585.jpg,사진에 보이는 재활용품 중 종이 재질인 것은 무엇인가요?,초코비스킷 포장지,검은색 음료 팩,종이 쪽지,은색 비닐 포장지,b
dev_2585.jpg,train2/dev_2585.jpg,사진 속 재활용품 중 종이 재질인 것은 무엇입니까?,은색 비닐 포장지,초코비스킷 포장지,검은색 음료 팩,종이 쪽지,c
dev_2590.jpg,train2/dev_2590.jpg,사진 속에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a
dev_2590.jpg,train2/dev_2590.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,2개,3개,4개,1개,d
dev_2593.jpg,train2/dev_2593.jpg,사진 속 재활용품 중 알루미늄 캔은 몇 개 보이나요?,5개,7개,9개,11개,d
dev_2593.jpg,train2/dev_2593.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개 보입니까?,9개,5개,7개,11개,d
dev_2594.jpg,train2/dev_2594.jpg,사진에 보이는 재활용품 중 종이 재질의 물건은 몇 개입니까?,1개,2개,3개,4개,a
dev_2594.jpg,train2/dev_2594.jpg,사진 속 재활용품 중 종이 재질의 물건은 몇 개인가요?,4개,2개,1개,3개,c
dev_2598.jpg,train2/dev_2598.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보이나요?,0개,1개,2개,3개,a
dev_2598.jpg,train2/dev_2598.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보입니까?,0개,2개,3개,1개,a
dev_2603.jpg,train2/dev_2603.jpg,사진 속 상자 안에 있는 재활용품 중 캔 음료는 몇 개입니까?,2개,3개,4개,5개,d
dev_2603.jpg,train2/dev_2603.jpg,사진에 보이는 상자 안에 있는 재활용품 중 캔 음료는 몇 개인가요?,5개,3개,2개,4개,a
dev_2609.jpg,train2/dev_2609.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d
dev_2609.jpg,train2/dev_2609.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,3개,1개,2개,4개,d
dev_2610.jpg,train2/dev_2610.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 위치는 어디인가요?,왼쪽 바닥에 있음,오른쪽 바닥에 있음,운동기구 위에 있음,매트 위에 있음,d
dev_2610.jpg,train2/dev_2610.jpg,사진 속 재활용 가능한 플라스틱 병의 위치는 어디입니까?,왼쪽 바닥에 있음,오른쪽 바닥에 있음,매트 위에 있음,운동기구 위에 있음,c
dev_2615.jpg,train2/dev_2615.jpg,사진 속 투명 플라스틱 컵 안에 담긴 재활용품 중에서 몇 개의 플라스틱 빨대가 보이나요?,3개,5개,7개,9개,d
dev_2615.jpg,train2/dev_2615.jpg,사진에 보이는 투명 플라스틱 컵 안에 담긴 재활용품 중에서 몇 개의 플라스틱 빨대가 보입니까?,7개,9개,3개,5개,b
dev_2623.jpg,train2/dev_2623.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 총 몇 개입니까?,5개,6개,7개,8개,b
dev_2623.jpg,train2/dev_2623.jpg,사진 속 재활용 가능한 플라스틱 병은 총 몇 개인가요?,8개,5개,6개,7개,c
dev_2624.jpg,train2/dev_2624.jpg,사진에 보이는 재활용품 상자에는 어떤 종류의 재활용품이 들어있다고 적혀 있나요?,플라스틱 컵,종이 상자,유리병,금속 캔,b
dev_2624.jpg,train2/dev_2624.jpg,사진 속 재활용품 상자에는 어떤 종류의 재활용품이 들어있다고 적혀 있습니까?,유리병,금속 캔,종이 상자,플라스틱 컵,c
dev_2631.jpg,train2/dev_2631.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a
dev_2631.jpg,train2/dev_2631.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,3개,2개,4개,a
dev_2639.jpg,train2/dev_2639.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_2639.jpg,train2/dev_2639.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,2개,3개,4개,1개,c
dev_2640.jpg,train2/dev_2640.jpg,사진 속 투명 플라스틱 컵 안에 포장된 빨대는 몇 개입니까?,7개,9개,11개,13개,b
dev_2640.jpg,train2/dev_2640.jpg,사진에 보이는 투명 플라스틱 컵 안에 포장된 빨대는 몇 개인가요?,11개,7개,13개,9개,d
dev_2642.jpg,train2/dev_2642.jpg,사진에 보이는 재활용 가능한 플라스틱 빨대의 개수는 몇 개인가요?,5개,7개,9개,11개,b
dev_2642.jpg,train2/dev_2642.jpg,사진 속 재활용 가능한 플라스틱 빨대의 개수는 몇 개입니까?,5개,11개,7개,9개,c
dev_2644.jpg,train2/dev_2644.jpg,사진에 보이는 재활용품 중 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_2644.jpg,train2/dev_2644.jpg,사진 속 재활용품 중 종이 상자의 개수는 몇 개입니까?,4개,2개,1개,3개,a
dev_2646.jpg,train2/dev_2646.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,4개,6개,8개,10개,d
dev_2646.jpg,train2/dev_2646.jpg,사진 속 재활용 가능한 플라스틱 용기의 개수는 몇 개입니까?,6개,10개,4개,8개,b
dev_2648.jpg,train2/dev_2648.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,3개,5개,7개,9개,d
dev_2648.jpg,train2/dev_2648.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,9개,5개,7개,3개,a
dev_2656.jpg,train2/dev_2656.jpg,사진에 보이는 재활용 가능한 플라스틱 상자의 색상 조합은 무엇인가요?,"검은색과 노란색, 파란색과 노란색","검은색과 빨간색, 파란색과 흰색","초록색과 노란색, 파란색과 흰색","검은색과 흰색, 파란색과 빨간색",c
dev_2656.jpg,train2/dev_2656.jpg,사진 속 재활용 가능한 플라스틱 상자의 색상 조합은 무엇입니까?,"검은색과 흰색, 파란색과 빨간색","검은색과 노란색, 파란색과 노란색","초록색과 노란색, 파란색과 흰색","검은색과 빨간색, 파란색과 흰색",c
dev_2657.jpg,train2/dev_2657.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_2657.jpg,train2/dev_2657.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,3개,9개,5개,7개,b
dev_2662.jpg,train2/dev_2662.jpg,사진 속 재활용 가능한 유리병은 몇 개입니까?,1개,2개,3개,4개,c
dev_2662.jpg,train2/dev_2662.jpg,사진에 보이는 재활용 가능한 유리병은 몇 개인가요?,2개,4개,3개,1개,c
dev_2668.jpg,train2/dev_2668.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a
dev_2668.jpg,train2/dev_2668.jpg,사진 속 재활용품 중 플라스틱 용기는 몇 개인가요?,1개,4개,3개,2개,a
dev_2672.jpg,train2/dev_2672.jpg,사진 속에서 재활용이 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,파란색,분홍색,보라색,보라빛 분홍색,c
dev_2672.jpg,train2/dev_2672.jpg,사진에서 재활용이 가능한 플라스틱 병의 뚜껑 색깔은 무엇입니까?,분홍색,보라빛 분홍색,파란색,보라색,d
dev_2676.jpg,train2/dev_2676.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b
dev_2676.jpg,train2/dev_2676.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,3개,4개,2개,d
dev_2679.jpg,train2/dev_2679.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_2679.jpg,train2/dev_2679.jpg,사진 속 재활용 가능한 플라스틱 용기의 개수는 몇 개입니까?,3개,2개,4개,1개,c
dev_2680.jpg,train2/dev_2680.jpg,사진에 보이는 재활용품은 어떤 재질로 분류해야 할까요?,종이,플라스틱,유리,금속,b
dev_2680.jpg,train2/dev_2680.jpg,사진 속 재활용품은 어떤 재질로 분류해야 합니까?,종이,금속,유리,플라스틱,d
dev_2683.jpg,train2/dev_2683.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_2683.jpg,train2/dev_2683.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,3개,4개,2개,1개,a
dev_2686.jpg,train2/dev_2686.jpg,사진 속 재활용품 중 알루미늄 캔의 개수는 몇 개인가요?,5개,7개,9개,11개,d
dev_2686.jpg,train2/dev_2686.jpg,사진에 보이는 재활용품 중 알루미늄 캔의 개수는 몇 개입니까?,11개,7개,5개,9개,a
dev_2690.jpg,train2/dev_2690.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_2690.jpg,train2/dev_2690.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,1개,3개,4개,2개,c
dev_2697.jpg,train2/dev_2697.jpg,사진 속 상자 안에 들어있는 재활용 가능한 포장재는 무엇인가요?,종이 포장재,플라스틱 포장재,유리병,금속 캔,b
dev_2697.jpg,train2/dev_2697.jpg,사진에 보이는 상자 안에 들어있는 재활용 가능한 포장재는 무엇입니까?,종이 포장재,금속 캔,유리병,플라스틱 포장재,d
dev_2704.jpg,train2/dev_2704.jpg,사진 속 하얀 원형 테이블 위에 놓인 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_2704.jpg,train2/dev_2704.jpg,사진에 보이는 하얀 원형 테이블 위에 놓인 재활용 가능한 플라스틱 병은 몇 개인가요?,4개,2개,3개,1개,c
dev_2712.jpg,train2/dev_2712.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b
dev_2712.jpg,train2/dev_2712.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,3개,4개,2개,1개,c
dev_2714.jpg,train2/dev_2714.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개 있나요?,5개,6개,7개,8개,d
dev_2714.jpg,train2/dev_2714.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개 있습니까?,8개,6개,7개,5개,a
dev_2715.jpg,train2/dev_2715.jpg,사진 속 재활용품 중 골판지 재질의 상자는 몇 개 있나요?,1개,2개,3개,4개,a
dev_2715.jpg,train2/dev_2715.jpg,사진에 보이는 재활용품 중 골판지 재질의 상자는 몇 개 있습니까?,2개,1개,3개,4개,b
dev_2716.jpg,train2/dev_2716.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,d
dev_2716.jpg,train2/dev_2716.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,2개,3개,1개,4개,d
dev_2726.jpg,train2/dev_2726.jpg,사진 속에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_2726.jpg,train2/dev_2726.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,9개,5개,3개,7개,a
dev_2732.jpg,train2/dev_2732.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보이나요?,1개,2개,3개,4개,a
dev_2732.jpg,train2/dev_2732.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보입니까?,2개,1개,4개,3개,b
dev_2750.jpg,train2/dev_2750.jpg,사진 속 비닐봉지 안에 들어있는 재활용 가능한 플라스틱 빨대는 몇 개입니까?,1개,2개,3개,4개,a
dev_2750.jpg,train2/dev_2750.jpg,사진에 보이는 비닐봉지 안에 들어있는 재활용 가능한 플라스틱 빨대는 몇 개인가요?,2개,3개,4개,1개,d
dev_2752.jpg,train2/dev_2752.jpg,사진 속 재활용품 중 플라스틱 재질로 보이는 것은 무엇인가요?,텀블러 뚜껑과 빨대,홍삼 진액 포장지,알약 용기 뚜껑,컴퓨터 키보드,c
dev_2752.jpg,train2/dev_2752.jpg,사진에 보이는 재활용품 중 플라스틱 재질로 보이는 것은 무엇입니까?,알약 용기 뚜껑,컴퓨터 키보드,홍삼 진액 포장지,텀블러 뚜껑과 빨대,a
dev_2754.jpg,train2/dev_2754.jpg,사진에 보이는 페트병 중에서 뚜껑 색깔이 다른 것은 몇 개입니까?,1개,2개,3개,없음,c
dev_2754.jpg,train2/dev_2754.jpg,사진 속 페트병 중에서 뚜껑 색깔이 다른 것은 몇 개인가요?,2개,없음,1개,3개,d
dev_2757.jpg,train2/dev_2757.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,3개,5개,7개,9개,d
dev_2757.jpg,train2/dev_2757.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,3개,9개,5개,7개,b
dev_2765.jpg,train2/dev_2765.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_2765.jpg,train2/dev_2765.jpg,사진에 보이는 책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개인가요?,3개,4개,1개,2개,a
dev_2776.jpg,train2/dev_2776.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,한 개,두 개,세 개,네 개,a
dev_2776.jpg,train2/dev_2776.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,네 개,두 개,세 개,한 개,d
dev_2777.jpg,train2/dev_2777.jpg,사진 속 재활용품 중 플라스틱 병은 어디에 있나요?,회색 그물망 안,초록색 그물망 안,노란색 봉투 안,검은색 봉투 안,b
dev_2777.jpg,train2/dev_2777.jpg,사진에 보이는 재활용품 중 플라스틱 병은 어디에 있습니까?,회색 그물망 안,노란색 봉투 안,검은색 봉투 안,초록색 그물망 안,d
dev_2779.jpg,train2/dev_2779.jpg,사진 속 쓰레기봉투 안에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a
dev_2779.jpg,train2/dev_2779.jpg,사진에 보이는 쓰레기봉투 안에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개입니까?,2개,1개,3개,4개,b
dev_2780.jpg,train2/dev_2780.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,2개,3개,4개,5개,d
dev_2780.jpg,train2/dev_2780.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,4개,5개,2개,3개,b
dev_2787.jpg,train2/dev_2787.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,5개,7개,9개,11개,d
dev_2787.jpg,train2/dev_2787.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,7개,5개,9개,11개,d
dev_2789.jpg,train2/dev_2789.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,6개,8개,10개,12개,a
dev_2789.jpg,train2/dev_2789.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,10개,12개,8개,6개,d
dev_2791.jpg,train2/dev_2791.jpg,사진에 보이는 재활용 가능한 플라스틱 컵에는 무엇이 들어 있나요?,빨대만 들어 있다,음료와 빨대가 들어 있다,음료만 들어 있다,아무것도 들어 있지 않다,a
dev_2791.jpg,train2/dev_2791.jpg,사진 속 재활용 가능한 플라스틱 컵에는 무엇이 들어 있습니까?,아무것도 들어 있지 않다,빨대만 들어 있다,음료만 들어 있다,음료와 빨대가 들어 있다,b
dev_2803.jpg,train2/dev_2803.jpg,사진에 보이는 두 재활용품 중 플라스틱 재질인 것은 무엇인가요?,왼쪽 손소독제 용기,오른쪽 방향제 용기,두 용기 모두 플라스틱 재질이다,두 용기 모두 플라스틱 재질이 아니다,a
dev_2803.jpg,train2/dev_2803.jpg,사진 속 두 재활용품 중 플라스틱 재질인 것은 무엇입니까?,오른쪽 방향제 용기,두 용기 모두 플라스틱 재질이다,두 용기 모두 플라스틱 재질이 아니다,왼쪽 손소독제 용기,d
dev_2808.jpg,train2/dev_2808.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,d
dev_2808.jpg,train2/dev_2808.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개인가요?,1개,2개,4개,3개,c
dev_2809.jpg,train2/dev_2809.jpg,사진 속 재활용 쓰레기통 안에 보이는 캔의 개수는 몇 개인가요?,2개,3개,4개,5개,d
dev_2809.jpg,train2/dev_2809.jpg,사진에 보이는 재활용 쓰레기통 안에 보이는 캔의 개수는 몇 개입니까?,2개,4개,5개,3개,c
dev_2810.jpg,train2/dev_2810.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,2개,3개,4개,5개,d
dev_2810.jpg,train2/dev_2810.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,2개,4개,3개,5개,d
dev_2812.jpg,train2/dev_2812.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_2812.jpg,train2/dev_2812.jpg,사진 속 재활용 가능한 플라스틱 용기의 개수는 몇 개입니까?,4개,3개,2개,1개,a
dev_2813.jpg,train2/dev_2813.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a
dev_2813.jpg,train2/dev_2813.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개인가요?,1개,4개,3개,2개,a
dev_2816.jpg,train2/dev_2816.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,5개,7개,10개,12개,d
dev_2816.jpg,train2/dev_2816.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,5개,10개,12개,7개,c
